payment_id,member_id,sub_id,amount,payment_date,month,method,status,plan_name
4589,416,3540,49.0,2025-07-05,2025-07,CARD,PENDING,Standard Premium
4590,416,3541,60.66,2025-08-02,2025-08,CARD,PAID,Yoga Flow
4591,416,3542,46.77,2025-09-06,2025-09,CASH,PAID,Standard Premium
4592,416,3543,92.06,2025-10-02,2025-10,VIREMENT,PAID,CrossFit Elite
4593,416,3544,61.79,2025-11-07,2025-11,VIREMENT,PAID,Yoga Flow
4594,416,3545,85.69,2025-12-09,2025-12,CASH,PAID,CrossFit Elite
4595,416,3546,59.41,2026-01-10,2026-01,CARD,PAID,Yoga Flow
4596,416,3547,90.94,2026-02-08,2026-02,VIREMENT,PAID,CrossFit Elite
4597,416,3548,49.25,2026-03-14,2026-03,CASH,PAID,Standard Premium
4598,416,3549,47.1,2026-04-16,2026-04,CASH,PAID,Standard Premium
4599,417,3550,88.16,2025-11-19,2025-11,CASH,PAID,CrossFit Elite
4600,417,3551,58.83,2025-12-27,2025-12,VIREMENT,PENDING,Yoga Flow
4601,417,3552,50.85,2026-01-29,2026-01,CARD,PAID,Standard Premium
4602,417,3553,58.93,2026-03-03,2026-03,VIREMENT,PAID,Yoga Flow
4603,417,3554,59.16,2026-03-29,2026-03,CARD,PAID,Yoga Flow
4604,417,3555,50.95,2026-05-04,2026-05,VIREMENT,PAID,Standard Premium
4605,418,3556,88.95,2026-02-17,2026-02,CARD,PAID,CrossFit Elite
4606,418,3556,89.74,2026-02-20,2026-02,CARD,PAID,CrossFit Elite
4607,419,3557,48.13,2025-09-05,2025-09,CARD,PAID,Standard Premium
4608,419,3558,89.14,2025-10-06,2025-10,VIREMENT,PENDING,CrossFit Elite
4609,419,3559,14.45,2025-11-06,2025-11,CASH,PAID,Day Pass
4610,419,3560,50.1,2025-11-13,2025-11,CASH,PENDING,Standard Premium
4611,419,3561,89.08,2025-12-15,2025-12,CASH,PAID,CrossFit Elite
4612,419,3562,50.04,2026-01-20,2026-01,VIREMENT,FAILED,Standard Premium
4613,419,3563,86.39,2026-02-21,2026-02,VIREMENT,PAID,CrossFit Elite
4614,419,3564,48.81,2026-03-21,2026-03,CARD,PAID,Standard Premium
4615,420,3565,50.79,2025-12-01,2025-12,CASH,PAID,Standard Premium
4616,420,3566,48.3,2026-01-04,2026-01,CASH,PAID,Standard Premium
4617,420,3567,15.58,2026-02-06,2026-02,CARD,PAID,Day Pass
4618,420,3567,15.2,2026-02-04,2026-02,CARD,PAID,Day Pass
4619,420,3567,14.48,2026-02-03,2026-02,CARD,PAID,Day Pass
4620,420,3567,15.41,2026-02-04,2026-02,CARD,PAID,Day Pass
4621,420,3568,47.9,2026-02-07,2026-02,CASH,PAID,Standard Premium
4622,420,3568,50.6,2026-02-04,2026-02,CASH,PAID,Standard Premium
4623,420,3568,51.24,2026-02-06,2026-02,CASH,PAID,Standard Premium
4624,421,3569,50.25,2025-02-12,2025-02,CASH,PAID,Standard Premium
4625,421,3570,47.14,2025-03-22,2025-03,CASH,PAID,Standard Premium
4626,421,3571,85.15,2025-04-20,2025-04,CASH,PAID,CrossFit Elite
4627,421,3572,50.06,2025-05-20,2025-05,CASH,PAID,Standard Premium
4628,421,3573,50.59,2025-06-25,2025-06,CASH,PAID,Standard Premium
4629,421,3574,48.6,2025-07-26,2025-07,CASH,PAID,Standard Premium
4630,421,3575,48.39,2025-08-27,2025-08,CASH,PAID,Standard Premium
4631,421,3576,57.44,2025-09-26,2025-09,VIREMENT,PAID,Yoga Flow
4632,421,3577,49.69,2025-10-28,2025-10,CASH,PAID,Standard Premium
4633,421,3578,91.7,2025-12-01,2025-12,CARD,PAID,CrossFit Elite
4634,421,3579,88.25,2026-01-03,2026-01,CARD,PAID,CrossFit Elite
4635,421,3580,85.63,2026-02-03,2026-02,CASH,PENDING,CrossFit Elite
4636,421,3581,47.91,2026-03-04,2026-03,VIREMENT,PAID,Standard Premium
4637,421,3581,49.79,2026-03-08,2026-03,VIREMENT,PAID,Standard Premium
4638,421,3581,50.51,2026-03-07,2026-03,VIREMENT,PAID,Standard Premium
4639,422,3582,91.52,2026-01-16,2026-01,CARD,PAID,CrossFit Elite
4640,422,3583,48.72,2026-02-11,2026-02,CASH,PAID,Standard Premium
4641,422,3584,49.64,2026-03-14,2026-03,CARD,PAID,Standard Premium
4642,422,3584,47.58,2026-03-16,2026-03,CARD,PAID,Standard Premium
4643,423,3585,47.51,2026-02-14,2026-02,CASH,PAID,Standard Premium
4644,423,3586,48.86,2026-03-20,2026-03,CARD,PAID,Standard Premium
4645,423,3587,56.69,2026-04-21,2026-04,CARD,PAID,Yoga Flow
4646,424,3588,49.27,2025-08-10,2025-08,CASH,PAID,Standard Premium
4647,424,3589,56.8,2025-09-16,2025-09,CASH,PAID,Yoga Flow
4648,424,3590,87.59,2025-10-15,2025-10,CASH,PAID,CrossFit Elite
4649,424,3591,47.35,2025-11-23,2025-11,CASH,PENDING,Standard Premium
4650,424,3592,47.96,2025-12-18,2025-12,CASH,PAID,Standard Premium
4651,424,3593,48.12,2026-01-21,2026-01,CARD,PAID,Standard Premium
4652,424,3594,51.02,2026-02-23,2026-02,CASH,PAID,Standard Premium
4653,425,3595,48.7,2025-01-17,2025-01,CASH,PAID,Standard Premium
4654,425,3596,85.75,2025-02-15,2025-02,CASH,PAID,CrossFit Elite
4655,425,3597,47.17,2025-03-18,2025-03,CASH,PAID,Standard Premium
4656,425,3598,14.69,2025-04-19,2025-04,CARD,PAID,Day Pass
4657,425,3598,14.94,2025-04-23,2025-04,CARD,PAID,Day Pass
4658,425,3598,15.32,2025-04-22,2025-04,CARD,PAID,Day Pass
4659,425,3599,87.03,2025-04-30,2025-04,CARD,PAID,CrossFit Elite
4660,425,3600,90.09,2025-05-31,2025-05,CARD,PAID,CrossFit Elite
4661,425,3601,58.64,2025-07-05,2025-07,CARD,FAILED,Yoga Flow
4662,425,3602,89.65,2025-08-04,2025-08,CARD,PAID,CrossFit Elite
4663,425,3603,91.09,2025-09-06,2025-09,CASH,FAILED,CrossFit Elite
4664,425,3604,50.66,2025-10-10,2025-10,CASH,PAID,Standard Premium
4665,425,3605,86.15,2025-11-12,2025-11,CASH,PAID,CrossFit Elite
4666,425,3606,15.34,2025-12-13,2025-12,CASH,PAID,Day Pass
4667,425,3606,15.1,2025-12-08,2025-12,CASH,PAID,Day Pass
4668,425,3606,15.33,2025-12-13,2025-12,CASH,PAID,Day Pass
4669,425,3607,89.18,2025-12-12,2025-12,CARD,PENDING,CrossFit Elite
4670,425,3608,14.58,2026-01-18,2026-01,CASH,PAID,Day Pass
4671,425,3608,14.65,2026-01-15,2026-01,CASH,PAID,Day Pass
4672,425,3608,14.29,2026-01-13,2026-01,CASH,PENDING,Day Pass
4673,425,3609,90.58,2026-01-14,2026-01,CASH,PAID,CrossFit Elite
4674,425,3609,87.89,2026-01-14,2026-01,CASH,PAID,CrossFit Elite
4675,425,3609,87.2,2026-01-17,2026-01,CASH,PAID,CrossFit Elite
4676,425,3609,92.97,2026-01-17,2026-01,CASH,PAID,CrossFit Elite
4677,426,3610,56.76,2024-11-22,2024-11,CARD,PAID,Yoga Flow
4678,426,3611,59.6,2024-12-27,2024-12,CASH,PAID,Yoga Flow
4679,426,3612,86.14,2025-01-29,2025-01,CASH,PAID,CrossFit Elite
4680,426,3613,48.2,2025-03-05,2025-03,CASH,PAID,Standard Premium
4681,426,3614,46.95,2025-04-03,2025-04,CASH,PAID,Standard Premium
4682,426,3615,47.59,2025-05-07,2025-05,CASH,PAID,Standard Premium
4683,426,3616,88.96,2025-06-10,2025-06,CASH,PAID,CrossFit Elite
4684,426,3617,47.61,2025-07-10,2025-07,CARD,PENDING,Standard Premium
4685,426,3618,88.6,2025-08-18,2025-08,CARD,PAID,CrossFit Elite
4686,426,3619,49.3,2025-09-13,2025-09,CARD,PAID,Standard Premium
4687,426,3620,93.0,2025-10-15,2025-10,VIREMENT,PAID,CrossFit Elite
4688,426,3621,89.59,2025-11-17,2025-11,CASH,PENDING,CrossFit Elite
4689,426,3622,51.12,2025-12-25,2025-12,CASH,PAID,Standard Premium
4690,426,3623,48.5,2026-01-23,2026-01,CASH,PAID,Standard Premium
4691,426,3624,88.04,2026-02-23,2026-02,CARD,PAID,CrossFit Elite
4692,426,3625,90.49,2026-03-31,2026-03,CARD,PAID,CrossFit Elite
4693,427,3626,47.6,2026-03-26,2026-03,CARD,PAID,Standard Premium
4694,427,3626,49.08,2026-03-26,2026-03,CARD,PAID,Standard Premium
4695,428,3627,91.73,2025-03-31,2025-03,CARD,PAID,CrossFit Elite
4696,428,3628,57.07,2025-05-04,2025-05,CARD,PAID,Yoga Flow
4697,428,3629,86.4,2025-06-07,2025-06,CARD,PAID,CrossFit Elite
4698,428,3630,51.28,2025-07-06,2025-07,CARD,PAID,Standard Premium
4699,428,3631,14.75,2025-08-09,2025-08,CARD,PAID,Day Pass
4700,428,3631,15.04,2025-08-10,2025-08,CARD,PAID,Day Pass
4701,428,3632,57.48,2025-08-14,2025-08,CASH,PAID,Yoga Flow
4702,428,3633,89.45,2025-09-19,2025-09,CARD,PAID,CrossFit Elite
4703,428,3634,47.78,2025-10-27,2025-10,VIREMENT,PAID,Standard Premium
4704,428,3635,56.7,2025-11-23,2025-11,CASH,PAID,Yoga Flow
4705,428,3636,15.34,2025-12-31,2025-12,CARD,PAID,Day Pass
4706,428,3636,14.72,2025-12-30,2025-12,CARD,PAID,Day Pass
4707,428,3637,47.51,2026-01-03,2026-01,VIREMENT,PAID,Standard Premium
4708,428,3638,46.82,2026-02-08,2026-02,CASH,PAID,Standard Premium
4709,428,3639,48.01,2026-03-08,2026-03,CASH,PENDING,Standard Premium
4710,428,3639,48.44,2026-03-11,2026-03,CASH,PAID,Standard Premium
4711,429,3640,48.08,2025-07-31,2025-07,CARD,PAID,Standard Premium
4712,429,3641,56.35,2025-09-01,2025-09,CASH,PAID,Yoga Flow
4713,429,3642,59.96,2025-10-04,2025-10,CARD,PENDING,Yoga Flow
4714,429,3643,87.81,2025-11-04,2025-11,CASH,PAID,CrossFit Elite
4715,429,3644,50.22,2025-12-06,2025-12,CARD,PAID,Standard Premium
4716,429,3645,58.79,2026-01-09,2026-01,CARD,PAID,Yoga Flow
4717,429,3646,59.95,2026-02-11,2026-02,CARD,PAID,Yoga Flow
4718,429,3647,46.71,2026-03-18,2026-03,CASH,PENDING,Standard Premium
4719,429,3648,48.58,2026-04-18,2026-04,VIREMENT,PAID,Standard Premium
4720,430,3649,88.56,2025-06-21,2025-06,CASH,PAID,CrossFit Elite
4721,430,3650,47.89,2025-07-25,2025-07,VIREMENT,FAILED,Standard Premium
4722,430,3651,15.46,2025-08-27,2025-08,CARD,FAILED,Day Pass
4723,430,3651,15.39,2025-08-25,2025-08,CARD,PAID,Day Pass
4724,430,3651,14.38,2025-08-27,2025-08,CARD,PENDING,Day Pass
4725,430,3652,58.44,2025-09-01,2025-09,CASH,PAID,Yoga Flow
4726,430,3653,57.09,2025-10-03,2025-10,CASH,PAID,Yoga Flow
4727,430,3654,15.16,2025-11-07,2025-11,CASH,PAID,Day Pass
4728,430,3654,14.99,2025-11-02,2025-11,CASH,PAID,Day Pass
4729,430,3655,58.1,2025-11-06,2025-11,CARD,PAID,Yoga Flow
4730,430,3656,48.78,2025-12-10,2025-12,CASH,PAID,Standard Premium
4731,430,3657,59.57,2026-01-11,2026-01,CASH,PAID,Yoga Flow
4732,430,3658,47.19,2026-02-07,2026-02,CASH,PAID,Standard Premium
4733,430,3658,48.26,2026-02-10,2026-02,CASH,PAID,Standard Premium
4734,430,3658,49.25,2026-02-10,2026-02,CASH,PAID,Standard Premium
4735,431,3659,88.81,2025-11-16,2025-11,VIREMENT,PAID,CrossFit Elite
4736,431,3660,48.54,2025-12-19,2025-12,VIREMENT,PAID,Standard Premium
4737,431,3661,56.99,2026-01-20,2026-01,CARD,PAID,Yoga Flow
4738,431,3662,51.1,2026-02-21,2026-02,CARD,PENDING,Standard Premium
4739,431,3663,49.1,2026-03-25,2026-03,CARD,PENDING,Standard Premium
4740,431,3664,46.62,2026-04-23,2026-04,CASH,PAID,Standard Premium
4741,432,3665,47.7,2025-09-13,2025-09,CASH,PAID,Standard Premium
4742,432,3666,89.12,2025-10-16,2025-10,CARD,PAID,CrossFit Elite
4743,432,3667,57.2,2025-11-17,2025-11,CARD,PAID,Yoga Flow
4744,432,3668,61.07,2025-12-16,2025-12,CASH,PAID,Yoga Flow
4745,432,3669,90.2,2026-01-16,2026-01,CARD,PAID,CrossFit Elite
4746,432,3670,88.24,2026-02-18,2026-02,CARD,PENDING,CrossFit Elite
4747,432,3671,49.09,2026-03-22,2026-03,CARD,PAID,Standard Premium
4748,432,3671,48.91,2026-03-23,2026-03,CARD,PENDING,Standard Premium
4749,433,3672,86.67,2025-03-10,2025-03,CARD,PAID,CrossFit Elite
4750,433,3673,91.77,2025-04-07,2025-04,VIREMENT,PAID,CrossFit Elite
4751,433,3674,14.55,2025-05-10,2025-05,VIREMENT,PAID,Day Pass
4752,433,3674,14.27,2025-05-11,2025-05,VIREMENT,PAID,Day Pass
4753,433,3674,15.18,2025-05-11,2025-05,VIREMENT,PENDING,Day Pass
4754,433,3674,15.59,2025-05-12,2025-05,VIREMENT,PAID,Day Pass
4755,433,3675,86.91,2025-05-14,2025-05,VIREMENT,PAID,CrossFit Elite
4756,433,3676,91.71,2025-06-17,2025-06,CARD,PAID,CrossFit Elite
4757,433,3677,47.42,2025-07-14,2025-07,CARD,PAID,Standard Premium
4758,433,3678,57.09,2025-08-17,2025-08,CARD,PAID,Yoga Flow
4759,433,3679,61.89,2025-09-17,2025-09,CASH,PAID,Yoga Flow
4760,433,3680,87.03,2025-10-23,2025-10,CASH,PAID,CrossFit Elite
4761,433,3681,56.98,2025-11-22,2025-11,CASH,PAID,Yoga Flow
4762,433,3682,15.17,2025-12-23,2025-12,VIREMENT,PENDING,Day Pass
4763,433,3682,14.62,2025-12-23,2025-12,VIREMENT,PAID,Day Pass
4764,433,3682,15.56,2025-12-21,2025-12,VIREMENT,PAID,Day Pass
4765,433,3682,15.38,2025-12-22,2025-12,VIREMENT,PAID,Day Pass
4766,433,3683,47.4,2025-12-23,2025-12,CASH,PAID,Standard Premium
4767,433,3684,93.38,2026-01-29,2026-01,CASH,PAID,CrossFit Elite
4768,433,3685,56.67,2026-02-27,2026-02,CARD,PAID,Yoga Flow
4769,433,3686,85.22,2026-04-05,2026-04,CARD,PAID,CrossFit Elite
4770,434,3687,91.66,2025-11-17,2025-11,CARD,PAID,CrossFit Elite
4771,434,3688,89.55,2025-12-18,2025-12,CASH,PAID,CrossFit Elite
4772,434,3689,14.56,2026-01-21,2026-01,VIREMENT,PAID,Day Pass
4773,434,3690,88.44,2026-01-26,2026-01,CARD,PAID,CrossFit Elite
4774,434,3691,87.48,2026-02-26,2026-02,CARD,PAID,CrossFit Elite
4775,434,3691,87.75,2026-02-25,2026-02,CARD,PAID,CrossFit Elite
4776,435,3692,48.94,2025-09-25,2025-09,CASH,PAID,Standard Premium
4777,435,3693,90.88,2025-10-27,2025-10,CASH,PAID,CrossFit Elite
4778,435,3694,50.94,2025-11-29,2025-11,CARD,PAID,Standard Premium
4779,435,3695,93.42,2025-12-26,2025-12,CASH,PAID,CrossFit Elite
4780,435,3696,15.42,2026-01-29,2026-01,CARD,PAID,Day Pass
4781,435,3696,15.12,2026-01-31,2026-01,CARD,PAID,Day Pass
4782,435,3697,92.63,2026-02-04,2026-02,CARD,PAID,CrossFit Elite
4783,435,3698,46.97,2026-03-08,2026-03,CASH,PAID,Standard Premium
4784,435,3699,15.73,2026-04-07,2026-04,CASH,PAID,Day Pass
4785,435,3699,15.07,2026-04-05,2026-04,CASH,PAID,Day Pass
4786,435,3699,14.69,2026-04-06,2026-04,CASH,PAID,Day Pass
4787,435,3699,15.57,2026-04-09,2026-04,CASH,PAID,Day Pass
4788,436,3700,14.89,2024-11-26,2024-11,CARD,PAID,Day Pass
4789,436,3700,15.35,2024-11-30,2024-11,CARD,PAID,Day Pass
4790,436,3701,87.43,2024-12-01,2024-12,VIREMENT,PAID,CrossFit Elite
4791,436,3702,88.16,2025-01-01,2025-01,CASH,PAID,CrossFit Elite
4792,436,3703,93.09,2025-02-06,2025-02,CARD,PAID,CrossFit Elite
4793,436,3704,47.01,2025-03-08,2025-03,CASH,FAILED,Standard Premium
4794,436,3705,50.94,2025-04-07,2025-04,CARD,PAID,Standard Premium
4795,436,3706,47.31,2025-05-14,2025-05,CASH,PAID,Standard Premium
4796,436,3707,15.06,2025-06-16,2025-06,CARD,PAID,Day Pass
4797,436,3708,48.34,2025-06-18,2025-06,CASH,PAID,Standard Premium
4798,436,3709,14.9,2025-07-20,2025-07,CASH,PENDING,Day Pass
4799,436,3710,49.04,2025-07-28,2025-07,CASH,PAID,Standard Premium
4800,436,3711,15.36,2025-08-28,2025-08,CASH,PAID,Day Pass
4801,436,3712,48.32,2025-08-30,2025-08,CASH,PAID,Standard Premium
4802,436,3713,15.49,2025-10-01,2025-10,CARD,PAID,Day Pass
4803,436,3714,85.1,2025-10-02,2025-10,CASH,PAID,CrossFit Elite
4804,436,3715,48.4,2025-10-31,2025-10,CARD,PAID,Standard Premium
4805,436,3716,59.43,2025-12-05,2025-12,CARD,PAID,Yoga Flow
4806,436,3716,61.05,2025-12-05,2025-12,CARD,PAID,Yoga Flow
4807,436,3716,56.08,2025-12-04,2025-12,CARD,PAID,Yoga Flow
4808,436,3716,60.06,2025-12-05,2025-12,CARD,PAID,Yoga Flow
4809,436,3716,56.66,2025-12-04,2025-12,CARD,PAID,Yoga Flow
4810,437,3717,47.52,2026-01-14,2026-01,CARD,PAID,Standard Premium
4811,437,3718,50.29,2026-02-13,2026-02,CASH,PAID,Standard Premium
4812,437,3718,47.27,2026-02-15,2026-02,CASH,PENDING,Standard Premium
4813,437,3718,47.46,2026-02-11,2026-02,CASH,PAID,Standard Premium
4814,438,3719,59.86,2026-03-26,2026-03,VIREMENT,PAID,Yoga Flow
4815,438,3720,50.67,2026-05-02,2026-05,CARD,PAID,Standard Premium
4816,439,3721,47.0,2025-02-16,2025-02,CASH,FAILED,Standard Premium
4817,439,3722,60.08,2025-03-26,2025-03,CASH,PENDING,Yoga Flow
4818,439,3723,47.81,2025-04-24,2025-04,CARD,PENDING,Standard Premium
4819,439,3724,57.98,2025-05-27,2025-05,CASH,PAID,Yoga Flow
4820,439,3725,89.81,2025-06-30,2025-06,CARD,PAID,CrossFit Elite
4821,439,3726,50.12,2025-08-03,2025-08,VIREMENT,PAID,Standard Premium
4822,439,3727,60.39,2025-09-03,2025-09,CASH,PAID,Yoga Flow
4823,439,3728,14.29,2025-10-04,2025-10,CASH,PAID,Day Pass
4824,439,3728,15.68,2025-10-05,2025-10,CASH,PAID,Day Pass
4825,439,3729,57.93,2025-10-07,2025-10,VIREMENT,FAILED,Yoga Flow
4826,439,3730,61.86,2025-11-09,2025-11,CARD,PAID,Yoga Flow
4827,439,3731,57.38,2025-12-13,2025-12,CARD,PAID,Yoga Flow
4828,439,3732,85.24,2026-01-12,2026-01,VIREMENT,PAID,CrossFit Elite
4829,439,3733,51.28,2026-02-15,2026-02,CARD,FAILED,Standard Premium
4830,439,3733,50.5,2026-02-13,2026-02,CARD,PAID,Standard Premium
4831,439,3733,49.63,2026-02-12,2026-02,CARD,PAID,Standard Premium
4832,440,3734,47.83,2026-01-27,2026-01,CARD,PAID,Standard Premium
4833,440,3735,59.82,2026-02-25,2026-02,CASH,PAID,Yoga Flow
4834,440,3736,86.03,2026-04-03,2026-04,CASH,PENDING,CrossFit Elite
4835,440,3737,91.68,2026-05-04,2026-05,CARD,PAID,CrossFit Elite
4836,441,3738,85.8,2026-04-29,2026-04,CASH,PAID,CrossFit Elite
4837,442,3739,88.09,2025-02-25,2025-02,CASH,PAID,CrossFit Elite
4838,442,3740,15.14,2025-03-26,2025-03,CASH,PENDING,Day Pass
4839,442,3740,15.41,2025-03-27,2025-03,CASH,PAID,Day Pass
4840,442,3741,61.53,2025-04-01,2025-04,VIREMENT,PAID,Yoga Flow
4841,442,3742,85.6,2025-04-28,2025-04,CASH,PAID,CrossFit Elite
4842,442,3743,51.23,2025-05-31,2025-05,CARD,PAID,Standard Premium
4843,442,3744,15.02,2025-06-30,2025-06,CASH,PAID,Day Pass
4844,442,3745,14.8,2025-07-01,2025-07,CASH,PAID,Day Pass
4845,442,3746,47.51,2025-07-01,2025-07,CARD,PAID,Standard Premium
4846,442,3747,50.13,2025-08-02,2025-08,CASH,PAID,Standard Premium
4847,442,3748,57.33,2025-09-03,2025-09,CASH,PAID,Yoga Flow
4848,442,3749,56.7,2025-10-05,2025-10,CASH,FAILED,Yoga Flow
4849,442,3750,60.13,2025-11-05,2025-11,CASH,PAID,Yoga Flow
4850,442,3751,85.44,2025-12-11,2025-12,CASH,PAID,CrossFit Elite
4851,442,3752,57.47,2026-01-08,2026-01,CARD,PAID,Yoga Flow
4852,442,3753,88.86,2026-02-10,2026-02,CARD,PAID,CrossFit Elite
4853,443,3754,50.62,2025-10-11,2025-10,VIREMENT,PAID,Standard Premium
4854,443,3755,85.68,2025-11-09,2025-11,CASH,PAID,CrossFit Elite
4855,443,3756,84.59,2025-12-14,2025-12,CARD,PAID,CrossFit Elite
4856,443,3757,50.74,2026-01-16,2026-01,CARD,PAID,Standard Premium
4857,443,3758,14.93,2026-02-13,2026-02,CARD,PAID,Day Pass
4858,443,3758,15.14,2026-02-17,2026-02,CARD,PAID,Day Pass
4859,443,3759,88.0,2026-02-15,2026-02,CASH,PAID,CrossFit Elite
4860,443,3760,59.56,2026-03-23,2026-03,CASH,PAID,Yoga Flow
4861,443,3760,61.09,2026-03-23,2026-03,CASH,FAILED,Yoga Flow
4862,444,3761,88.38,2025-05-17,2025-05,CASH,PAID,CrossFit Elite
4863,444,3762,49.57,2025-06-23,2025-06,CASH,PAID,Standard Premium
4864,444,3763,92.46,2025-07-22,2025-07,CARD,PAID,CrossFit Elite
4865,444,3764,90.18,2025-08-29,2025-08,CASH,PENDING,CrossFit Elite
4866,444,3765,51.14,2025-09-29,2025-09,CASH,PAID,Standard Premium
4867,444,3766,88.92,2025-11-02,2025-11,CASH,PAID,CrossFit Elite
4868,444,3767,50.37,2025-12-02,2025-12,CASH,PAID,Standard Premium
4869,444,3768,85.83,2026-01-04,2026-01,VIREMENT,PAID,CrossFit Elite
4870,444,3769,61.22,2026-02-06,2026-02,CASH,PAID,Yoga Flow
4871,444,3770,48.15,2026-03-11,2026-03,CARD,FAILED,Standard Premium
4872,445,3771,14.4,2025-09-27,2025-09,CASH,PAID,Day Pass
4873,445,3772,86.63,2025-09-27,2025-09,CASH,PAID,CrossFit Elite
4874,445,3773,15.56,2025-10-30,2025-10,CARD,PAID,Day Pass
4875,445,3773,14.97,2025-10-31,2025-10,CARD,PAID,Day Pass
4876,445,3773,14.88,2025-11-01,2025-11,CARD,PAID,Day Pass
4877,445,3774,49.4,2025-11-04,2025-11,CASH,PAID,Standard Premium
4878,445,3775,87.72,2025-12-02,2025-12,CASH,PAID,CrossFit Elite
4879,445,3776,90.04,2026-01-07,2026-01,VIREMENT,PAID,CrossFit Elite
4880,445,3777,60.05,2026-02-08,2026-02,CASH,PAID,Yoga Flow
4881,445,3777,58.0,2026-02-05,2026-02,CASH,PAID,Yoga Flow
4882,446,3778,50.25,2025-12-07,2025-12,CASH,PAID,Standard Premium
4883,446,3779,61.6,2026-01-05,2026-01,CASH,PAID,Yoga Flow
4884,446,3780,51.41,2026-02-04,2026-02,CASH,PAID,Standard Premium
4885,446,3780,50.93,2026-02-06,2026-02,CASH,PAID,Standard Premium
4886,446,3780,48.31,2026-02-05,2026-02,CASH,PAID,Standard Premium
4887,447,3781,87.8,2025-04-09,2025-04,CARD,PAID,CrossFit Elite
4888,447,3782,59.63,2025-05-08,2025-05,CASH,PAID,Yoga Flow
4889,447,3783,89.11,2025-06-07,2025-06,CARD,PAID,CrossFit Elite
4890,447,3784,50.0,2025-07-10,2025-07,VIREMENT,PENDING,Standard Premium
4891,447,3785,56.89,2025-08-12,2025-08,CARD,PAID,Yoga Flow
4892,447,3786,93.35,2025-09-14,2025-09,CASH,PAID,CrossFit Elite
4893,447,3787,48.54,2025-10-10,2025-10,CASH,PAID,Standard Premium
4894,447,3788,49.01,2025-11-13,2025-11,CASH,PAID,Standard Premium
4895,447,3789,60.84,2025-12-11,2025-12,CARD,PAID,Yoga Flow
4896,447,3790,15.7,2026-01-14,2026-01,VIREMENT,PENDING,Day Pass
4897,447,3790,14.75,2026-01-14,2026-01,VIREMENT,PAID,Day Pass
4898,447,3790,15.64,2026-01-13,2026-01,VIREMENT,PAID,Day Pass
4899,447,3790,15.1,2026-01-12,2026-01,VIREMENT,PAID,Day Pass
4900,447,3791,91.48,2026-01-18,2026-01,CASH,PAID,CrossFit Elite
4901,447,3792,49.19,2026-02-19,2026-02,CASH,PAID,Standard Premium
4902,447,3793,85.09,2026-03-22,2026-03,CARD,PAID,CrossFit Elite
4903,447,3794,50.0,2026-04-24,2026-04,CASH,PAID,Standard Premium
4904,448,3795,60.15,2024-12-16,2024-12,CARD,PAID,Yoga Flow
4905,448,3796,59.47,2025-01-15,2025-01,CASH,PAID,Yoga Flow
4906,448,3797,15.6,2025-02-16,2025-02,CASH,PAID,Day Pass
4907,448,3797,14.49,2025-02-20,2025-02,CASH,PAID,Day Pass
4908,448,3797,14.72,2025-02-15,2025-02,CASH,PAID,Day Pass
4909,448,3798,88.67,2025-02-16,2025-02,CASH,PAID,CrossFit Elite
4910,448,3799,51.01,2025-03-26,2025-03,CASH,PAID,Standard Premium
4911,448,3800,14.71,2025-04-26,2025-04,CASH,PAID,Day Pass
4912,448,3800,15.25,2025-04-25,2025-04,CASH,PAID,Day Pass
4913,448,3800,14.95,2025-04-26,2025-04,CASH,PAID,Day Pass
4914,448,3801,57.53,2025-04-24,2025-04,CARD,PAID,Yoga Flow
4915,448,3802,61.56,2025-05-29,2025-05,CASH,PAID,Yoga Flow
4916,448,3803,88.58,2025-07-01,2025-07,VIREMENT,PAID,CrossFit Elite
4917,448,3804,49.34,2025-08-09,2025-08,CARD,PENDING,Standard Premium
4918,448,3805,46.93,2025-09-07,2025-09,CASH,PAID,Standard Premium
4919,448,3806,46.69,2025-10-08,2025-10,CASH,PAID,Standard Premium
4920,448,3807,50.31,2025-11-11,2025-11,CARD,PAID,Standard Premium
4921,448,3808,57.72,2025-12-07,2025-12,CARD,PAID,Yoga Flow
4922,448,3809,15.7,2026-01-10,2026-01,CARD,PAID,Day Pass
4923,448,3809,14.86,2026-01-11,2026-01,CARD,FAILED,Day Pass
4924,448,3809,14.66,2026-01-11,2026-01,CARD,PAID,Day Pass
4925,448,3809,15.0,2026-01-14,2026-01,CARD,PAID,Day Pass
4926,448,3810,47.29,2026-01-19,2026-01,CARD,PAID,Standard Premium
4927,448,3811,91.87,2026-02-17,2026-02,CASH,PAID,CrossFit Elite
4928,448,3811,86.42,2026-02-17,2026-02,CASH,PAID,CrossFit Elite
4929,449,3812,59.5,2025-09-07,2025-09,CASH,PAID,Yoga Flow
4930,449,3813,50.39,2025-10-12,2025-10,CASH,PAID,Standard Premium
4931,449,3814,47.81,2025-11-09,2025-11,CASH,PAID,Standard Premium
4932,449,3815,88.52,2025-12-17,2025-12,CARD,PAID,CrossFit Elite
4933,449,3816,50.02,2026-01-16,2026-01,CARD,PAID,Standard Premium
4934,449,3817,14.97,2026-02-13,2026-02,CASH,PAID,Day Pass
4935,449,3817,14.29,2026-02-12,2026-02,CASH,PAID,Day Pass
4936,449,3817,14.99,2026-02-15,2026-02,CASH,FAILED,Day Pass
4937,449,3818,47.99,2026-02-15,2026-02,CARD,PAID,Standard Premium
